date_raw,area,beaufort,effort_km,season,vessel,primary_secondary,date,calendar_year,month,monitoring_period,monitoring_start_year,source_file,area_code
1-Mar-21,SE LANTAU,1,4.53,SPRING,STANDARD36826,P,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
1-Mar-21,SE LANTAU,2,22.04,SPRING,STANDARD36826,P,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
1-Mar-21,SE LANTAU,3,3.7,SPRING,STANDARD36826,P,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
1-Mar-21,SE LANTAU,1,0.5,SPRING,STANDARD36826,S,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
1-Mar-21,SE LANTAU,2,4.33,SPRING,STANDARD36826,S,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
1-Mar-21,SE LANTAU,3,2.2,SPRING,STANDARD36826,S,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
1-Mar-21,SW LANTAU,1,1.8,SPRING,STANDARD36826,P,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
1-Mar-21,SW LANTAU,2,23.8,SPRING,STANDARD36826,P,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
1-Mar-21,SW LANTAU,3,1.1,SPRING,STANDARD36826,P,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
1-Mar-21,SW LANTAU,1,0.3,SPRING,STANDARD36826,S,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
1-Mar-21,SW LANTAU,2,6.52,SPRING,STANDARD36826,S,2021-03-01,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
5-Mar-21,W LANTAU,2,15.73,SPRING,STANDARD36826,P,2021-03-05,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
5-Mar-21,W LANTAU,3,5.55,SPRING,STANDARD36826,P,2021-03-05,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
5-Mar-21,W LANTAU,2,12.24,SPRING,STANDARD36826,S,2021-03-05,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
5-Mar-21,W LANTAU,3,1.24,SPRING,STANDARD36826,S,2021-03-05,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
5-Mar-21,SW LANTAU,2,9.25,SPRING,STANDARD36826,P,2021-03-05,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
5-Mar-21,SW LANTAU,3,1.7,SPRING,STANDARD36826,P,2021-03-05,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
5-Mar-21,SW LANTAU,2,4.95,SPRING,STANDARD36826,S,2021-03-05,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
8-Mar-21,DEEP BAY,2,9.83,SPRING,STANDARD36826,P,2021-03-08,2021,3,2020-21,2020,Final_Report_2020-21.pdf,DB
8-Mar-21,DEEP BAY,1,2.39,SPRING,STANDARD36826,S,2021-03-08,2021,3,2020-21,2020,Final_Report_2020-21.pdf,DB
8-Mar-21,DEEP BAY,2,6.98,SPRING,STANDARD36826,S,2021-03-08,2021,3,2020-21,2020,Final_Report_2020-21.pdf,DB
8-Mar-21,NE LANTAU,3,7.85,SPRING,STANDARD36826,P,2021-03-08,2021,3,2020-21,2020,Final_Report_2020-21.pdf,NEL
8-Mar-21,NE LANTAU,2,5.58,SPRING,STANDARD36826,S,2021-03-08,2021,3,2020-21,2020,Final_Report_2020-21.pdf,NEL
8-Mar-21,NE LANTAU,3,1.87,SPRING,STANDARD36826,S,2021-03-08,2021,3,2020-21,2020,Final_Report_2020-21.pdf,NEL
9-Mar-21,NW LANTAU,2,21.35,SPRING,STANDARD36826,P,2021-03-09,2021,3,2020-21,2020,Final_Report_2020-21.pdf,NWL
9-Mar-21,NW LANTAU,3,4.1,SPRING,STANDARD36826,P,2021-03-09,2021,3,2020-21,2020,Final_Report_2020-21.pdf,NWL
9-Mar-21,NW LANTAU,2,10.35,SPRING,STANDARD36826,S,2021-03-09,2021,3,2020-21,2020,Final_Report_2020-21.pdf,NWL
9-Mar-21,W LANTAU,1,1.6,SPRING,STANDARD36826,P,2021-03-09,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
9-Mar-21,W LANTAU,2,17.55,SPRING,STANDARD36826,P,2021-03-09,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
9-Mar-21,W LANTAU,1,1.4,SPRING,STANDARD36826,S,2021-03-09,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
9-Mar-21,W LANTAU,2,10.68,SPRING,STANDARD36826,S,2021-03-09,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
9-Mar-21,SW LANTAU,2,9.82,SPRING,STANDARD36826,S,2021-03-09,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
19-Mar-21,SE LANTAU,2,5.62,SPRING,STANDARD36826,P,2021-03-19,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
19-Mar-21,SE LANTAU,3,21.73,SPRING,STANDARD36826,P,2021-03-19,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
19-Mar-21,SE LANTAU,2,3.95,SPRING,STANDARD36826,S,2021-03-19,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
19-Mar-21,SE LANTAU,3,5.44,SPRING,STANDARD36826,S,2021-03-19,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
19-Mar-21,SW LANTAU,2,7.5,SPRING,STANDARD36826,P,2021-03-19,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
19-Mar-21,SW LANTAU,3,10.91,SPRING,STANDARD36826,P,2021-03-19,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
19-Mar-21,SW LANTAU,2,8.61,SPRING,STANDARD36826,S,2021-03-19,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
19-Mar-21,SW LANTAU,3,1.95,SPRING,STANDARD36826,S,2021-03-19,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
24-Mar-21,LAMMA,2,29.31,SPRING,STANDARD36826,P,2021-03-24,2021,3,2020-21,2020,Final_Report_2020-21.pdf,LM
24-Mar-21,LAMMA,3,5.21,SPRING,STANDARD36826,P,2021-03-24,2021,3,2020-21,2020,Final_Report_2020-21.pdf,LM
24-Mar-21,LAMMA,2,8.7,SPRING,STANDARD36826,S,2021-03-24,2021,3,2020-21,2020,Final_Report_2020-21.pdf,LM
24-Mar-21,SE LANTAU,2,29.85,SPRING,STANDARD36826,P,2021-03-24,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
24-Mar-21,SE LANTAU,2,5.85,SPRING,STANDARD36826,S,2021-03-24,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SEL
24-Mar-21,SW LANTAU,1,6.08,SPRING,STANDARD36826,P,2021-03-24,2021,3,2020-21,2020,Final_Report_2020-21.pdf,SWL
25-Mar-21,W LANTAU,2,7.94,SPRING,STANDARD36826,P,2021-03-25,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
25-Mar-21,W LANTAU,3,8.5,SPRING,STANDARD36826,P,2021-03-25,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
25-Mar-21,W LANTAU,4,1.0,SPRING,STANDARD36826,P,2021-03-25,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
25-Mar-21,W LANTAU,2,4.18,SPRING,STANDARD36826,S,2021-03-25,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
25-Mar-21,W LANTAU,3,5.48,SPRING,STANDARD36826,S,2021-03-25,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
25-Mar-21,W LANTAU,4,1.0,SPRING,STANDARD36826,S,2021-03-25,2021,3,2020-21,2020,Final_Report_2020-21.pdf,WL
29-Mar-21,LAMMA,0,2.21,SPRING,STANDARD36826,P,2021-03-29,2021,3,2020-21,2020,Final_Report_2020-21.pdf,LM
29-Mar-21,LAMMA,1,19.21,SPRING,STANDARD36826,P,2021-03-29,2021,3,2020-21,2020,Final_Report_2020-21.pdf,LM
29-Mar-21,LAMMA,2,56.53,SPRING,STANDARD36826,P,2021-03-29,2021,3,2020-21,2020,Final_Report_2020-21.pdf,LM
29-Mar-21,LAMMA,3,5.3,SPRING,STANDARD36826,P,2021-03-29,2021,3,2020-21,2020,Final_Report_2020-21.pdf,LM
29-Mar-21,LAMMA,0,0.64,SPRING,STANDARD36826,S,2021-03-29,2021,3,2020-21,2020,Final_Report_2020-21.pdf,LM
29-Mar-21,LAMMA,1,3.55,SPRING,STANDARD36826,S,2021-03-29,2021,3,2020-21,2020,Final_Report_2020-21.pdf,LM
29-Mar-21,LAMMA,2,15.6,SPRING,STANDARD36826,S,2021-03-29,2021,3,2020-21,2020,Final_Report_2020-21.pdf,LM
1-Apr-21,SE LANTAU,1,3.3,SPRING,STANDARD36826,P,2021-04-01,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SEL
1-Apr-21,SE LANTAU,2,25.65,SPRING,STANDARD36826,P,2021-04-01,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SEL
1-Apr-21,SE LANTAU,3,0.87,SPRING,STANDARD36826,P,2021-04-01,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SEL
1-Apr-21,SE LANTAU,2,6.78,SPRING,STANDARD36826,S,2021-04-01,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SEL
1-Apr-21,SW LANTAU,1,2.48,SPRING,STANDARD36826,P,2021-04-01,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
1-Apr-21,SW LANTAU,2,27.16,SPRING,STANDARD36826,P,2021-04-01,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
1-Apr-21,SW LANTAU,1,2.15,SPRING,STANDARD36826,S,2021-04-01,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
1-Apr-21,SW LANTAU,2,7.18,SPRING,STANDARD36826,S,2021-04-01,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
7-Apr-21,W LANTAU,2,10.12,SPRING,STANDARD36826,P,2021-04-07,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
7-Apr-21,W LANTAU,3,10.04,SPRING,STANDARD36826,P,2021-04-07,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
7-Apr-21,W LANTAU,4,0.88,SPRING,STANDARD36826,P,2021-04-07,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
7-Apr-21,W LANTAU,2,5.57,SPRING,STANDARD36826,S,2021-04-07,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
7-Apr-21,W LANTAU,3,4.89,SPRING,STANDARD36826,S,2021-04-07,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
7-Apr-21,W LANTAU,4,0.93,SPRING,STANDARD36826,S,2021-04-07,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
7-Apr-21,SW LANTAU,3,19.97,SPRING,STANDARD36826,P,2021-04-07,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
7-Apr-21,SW LANTAU,2,1.4,SPRING,STANDARD36826,S,2021-04-07,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
7-Apr-21,SW LANTAU,3,11.58,SPRING,STANDARD36826,S,2021-04-07,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
7-Apr-21,SW LANTAU,4,1.25,SPRING,STANDARD36826,S,2021-04-07,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
13-Apr-21,LAMMA,1,16.45,SPRING,STANDARD36826,P,2021-04-13,2021,4,2021-22,2021,Final_Report_2021_22.pdf,LM
13-Apr-21,LAMMA,2,18.35,SPRING,STANDARD36826,P,2021-04-13,2021,4,2021-22,2021,Final_Report_2021_22.pdf,LM
13-Apr-21,LAMMA,1,6.9,SPRING,STANDARD36826,S,2021-04-13,2021,4,2021-22,2021,Final_Report_2021_22.pdf,LM
13-Apr-21,LAMMA,2,2.7,SPRING,STANDARD36826,S,2021-04-13,2021,4,2021-22,2021,Final_Report_2021_22.pdf,LM
13-Apr-21,PO TOI,2,47.54,SPRING,STANDARD36826,P,2021-04-13,2021,4,2021-22,2021,Final_Report_2021_22.pdf,PT
13-Apr-21,PO TOI,2,14.96,SPRING,STANDARD36826,S,2021-04-13,2021,4,2021-22,2021,Final_Report_2021_22.pdf,PT
14-Apr-21,E LANTAU,2,5.21,SPRING,STANDARD36826,P,2021-04-14,2021,4,2021-22,2021,Final_Report_2021_22.pdf,EL
14-Apr-21,E LANTAU,3,36.01,SPRING,STANDARD36826,P,2021-04-14,2021,4,2021-22,2021,Final_Report_2021_22.pdf,EL
14-Apr-21,E LANTAU,2,11.69,SPRING,STANDARD36826,S,2021-04-14,2021,4,2021-22,2021,Final_Report_2021_22.pdf,EL
14-Apr-21,E LANTAU,3,13.29,SPRING,STANDARD36826,S,2021-04-14,2021,4,2021-22,2021,Final_Report_2021_22.pdf,EL
14-Apr-21,LAMMA,2,2.26,SPRING,STANDARD36826,P,2021-04-14,2021,4,2021-22,2021,Final_Report_2021_22.pdf,LM
14-Apr-21,LAMMA,3,17.48,SPRING,STANDARD36826,P,2021-04-14,2021,4,2021-22,2021,Final_Report_2021_22.pdf,LM
14-Apr-21,LAMMA,4,10.7,SPRING,STANDARD36826,P,2021-04-14,2021,4,2021-22,2021,Final_Report_2021_22.pdf,LM
14-Apr-21,LAMMA,2,5.32,SPRING,STANDARD36826,S,2021-04-14,2021,4,2021-22,2021,Final_Report_2021_22.pdf,LM
14-Apr-21,LAMMA,3,5.94,SPRING,STANDARD36826,S,2021-04-14,2021,4,2021-22,2021,Final_Report_2021_22.pdf,LM
14-Apr-21,LAMMA,4,1.86,SPRING,STANDARD36826,S,2021-04-14,2021,4,2021-22,2021,Final_Report_2021_22.pdf,LM
22-Apr-21,W LANTAU,2,8.04,SPRING,STANDARD36826,P,2021-04-22,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
22-Apr-21,W LANTAU,3,4.69,SPRING,STANDARD36826,P,2021-04-22,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
22-Apr-21,W LANTAU,2,6.78,SPRING,STANDARD36826,S,2021-04-22,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
22-Apr-21,W LANTAU,3,1.95,SPRING,STANDARD36826,S,2021-04-22,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
23-Apr-21,SE LANTAU,1,1.04,SPRING,STANDARD36826,P,2021-04-23,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SEL
23-Apr-21,SE LANTAU,2,25.29,SPRING,STANDARD36826,P,2021-04-23,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SEL
23-Apr-21,SE LANTAU,2,10.29,SPRING,STANDARD36826,S,2021-04-23,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SEL
23-Apr-21,SW LANTAU,2,18.15,SPRING,STANDARD36826,P,2021-04-23,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
23-Apr-21,SW LANTAU,3,4.5,SPRING,STANDARD36826,P,2021-04-23,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
23-Apr-21,SW LANTAU,2,12.15,SPRING,STANDARD36826,S,2021-04-23,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
23-Apr-21,SW LANTAU,3,1.2,SPRING,STANDARD36826,S,2021-04-23,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
28-Apr-21,NW LANTAU,2,22.24,SPRING,STANDARD36826,P,2021-04-28,2021,4,2021-22,2021,Final_Report_2021_22.pdf,NWL
28-Apr-21,NW LANTAU,3,9.91,SPRING,STANDARD36826,P,2021-04-28,2021,4,2021-22,2021,Final_Report_2021_22.pdf,NWL
28-Apr-21,NW LANTAU,2,11.25,SPRING,STANDARD36826,S,2021-04-28,2021,4,2021-22,2021,Final_Report_2021_22.pdf,NWL
28-Apr-21,W LANTAU,2,14.36,SPRING,STANDARD36826,P,2021-04-28,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
28-Apr-21,W LANTAU,3,3.6,SPRING,STANDARD36826,P,2021-04-28,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
28-Apr-21,W LANTAU,2,8.34,SPRING,STANDARD36826,S,2021-04-28,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
28-Apr-21,W LANTAU,3,2.2,SPRING,STANDARD36826,S,2021-04-28,2021,4,2021-22,2021,Final_Report_2021_22.pdf,WL
28-Apr-21,SW LANTAU,2,9.71,SPRING,STANDARD36826,S,2021-04-28,2021,4,2021-22,2021,Final_Report_2021_22.pdf,SWL
29-Apr-21,DEEP BAY,1,2.52,SPRING,STANDARD36826,P,2021-04-29,2021,4,2021-22,2021,Final_Report_2021_22.pdf,DB
29-Apr-21,DEEP BAY,2,7.44,SPRING,STANDARD36826,P,2021-04-29,2021,4,2021-22,2021,Final_Report_2021_22.pdf,DB
29-Apr-21,DEEP BAY,1,5.33,SPRING,STANDARD36826,S,2021-04-29,2021,4,2021-22,2021,Final_Report_2021_22.pdf,DB
29-Apr-21,DEEP BAY,2,0.81,SPRING,STANDARD36826,S,2021-04-29,2021,4,2021-22,2021,Final_Report_2021_22.pdf,DB
29-Apr-21,NE LANTAU,2,22.75,SPRING,STANDARD36826,P,2021-04-29,2021,4,2021-22,2021,Final_Report_2021_22.pdf,NEL
29-Apr-21,NE LANTAU,3,4.08,SPRING,STANDARD36826,P,2021-04-29,2021,4,2021-22,2021,Final_Report_2021_22.pdf,NEL
29-Apr-21,NE LANTAU,2,11.5,SPRING,STANDARD36826,S,2021-04-29,2021,4,2021-22,2021,Final_Report_2021_22.pdf,NEL
29-Apr-21,NE LANTAU,3,1.07,SPRING,STANDARD36826,S,2021-04-29,2021,4,2021-22,2021,Final_Report_2021_22.pdf,NEL
6-May-21,W LANTAU,2,1.15,SPRING,STANDARD36826,P,2021-05-06,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
6-May-21,W LANTAU,3,16.79,SPRING,STANDARD36826,P,2021-05-06,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
6-May-21,W LANTAU,4,2.41,SPRING,STANDARD36826,P,2021-05-06,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
6-May-21,W LANTAU,2,2.16,SPRING,STANDARD36826,S,2021-05-06,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
6-May-21,W LANTAU,3,7.61,SPRING,STANDARD36826,S,2021-05-06,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
6-May-21,W LANTAU,4,0.89,SPRING,STANDARD36826,S,2021-05-06,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
6-May-21,SW LANTAU,3,23.27,SPRING,STANDARD36826,P,2021-05-06,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
6-May-21,SW LANTAU,4,1.62,SPRING,STANDARD36826,P,2021-05-06,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
6-May-21,SW LANTAU,3,9.27,SPRING,STANDARD36826,S,2021-05-06,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
6-May-21,SW LANTAU,4,1.4,SPRING,STANDARD36826,S,2021-05-06,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
7-May-21,SE LANTAU,1,15.92,SPRING,STANDARD36826,P,2021-05-07,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SEL
7-May-21,SE LANTAU,2,11.06,SPRING,STANDARD36826,P,2021-05-07,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SEL
7-May-21,SE LANTAU,1,4.12,SPRING,STANDARD36826,S,2021-05-07,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SEL
7-May-21,SE LANTAU,2,6.4,SPRING,STANDARD36826,S,2021-05-07,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SEL
7-May-21,SW LANTAU,1,8.62,SPRING,STANDARD36826,P,2021-05-07,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
7-May-21,SW LANTAU,2,12.61,SPRING,STANDARD36826,P,2021-05-07,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
7-May-21,SW LANTAU,1,4.03,SPRING,STANDARD36826,S,2021-05-07,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
7-May-21,SW LANTAU,2,8.31,SPRING,STANDARD36826,S,2021-05-07,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
11-May-21,W LANTAU,2,3.48,SPRING,STANDARD36826,P,2021-05-11,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
11-May-21,W LANTAU,3,13.48,SPRING,STANDARD36826,P,2021-05-11,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
11-May-21,W LANTAU,2,1.89,SPRING,STANDARD36826,S,2021-05-11,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
11-May-21,W LANTAU,3,7.33,SPRING,STANDARD36826,S,2021-05-11,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
11-May-21,W LANTAU,4,1.3,SPRING,STANDARD36826,S,2021-05-11,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
11-May-21,SW LANTAU,2,9.51,SPRING,STANDARD36826,S,2021-05-11,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
12-May-21,SE LANTAU,2,12.26,SPRING,STANDARD36826,P,2021-05-12,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SEL
12-May-21,SE LANTAU,3,17.03,SPRING,STANDARD36826,P,2021-05-12,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SEL
12-May-21,SE LANTAU,2,3.6,SPRING,STANDARD36826,S,2021-05-12,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SEL
12-May-21,SE LANTAU,3,4.31,SPRING,STANDARD36826,S,2021-05-12,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SEL
12-May-21,SW LANTAU,2,9.21,SPRING,STANDARD36826,P,2021-05-12,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
12-May-21,SW LANTAU,3,13.06,SPRING,STANDARD36826,P,2021-05-12,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
12-May-21,SW LANTAU,2,3.3,SPRING,STANDARD36826,S,2021-05-12,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
12-May-21,SW LANTAU,3,6.23,SPRING,STANDARD36826,S,2021-05-12,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
13-May-21,E LANTAU,2,16.21,SPRING,STANDARD36826,P,2021-05-13,2021,5,2021-22,2021,Final_Report_2021_22.pdf,EL
13-May-21,E LANTAU,3,18.29,SPRING,STANDARD36826,P,2021-05-13,2021,5,2021-22,2021,Final_Report_2021_22.pdf,EL
13-May-21,E LANTAU,2,11.18,SPRING,STANDARD36826,S,2021-05-13,2021,5,2021-22,2021,Final_Report_2021_22.pdf,EL
13-May-21,E LANTAU,3,10.35,SPRING,STANDARD36826,S,2021-05-13,2021,5,2021-22,2021,Final_Report_2021_22.pdf,EL
13-May-21,LAMMA,2,24.06,SPRING,STANDARD36826,P,2021-05-13,2021,5,2021-22,2021,Final_Report_2021_22.pdf,LM
13-May-21,LAMMA,3,10.49,SPRING,STANDARD36826,P,2021-05-13,2021,5,2021-22,2021,Final_Report_2021_22.pdf,LM
13-May-21,LAMMA,2,6.89,SPRING,STANDARD36826,S,2021-05-13,2021,5,2021-22,2021,Final_Report_2021_22.pdf,LM
13-May-21,LAMMA,3,4.26,SPRING,STANDARD36826,S,2021-05-13,2021,5,2021-22,2021,Final_Report_2021_22.pdf,LM
18-May-21,LAMMA,2,13.1,SPRING,STANDARD36826,P,2021-05-18,2021,5,2021-22,2021,Final_Report_2021_22.pdf,LM
18-May-21,LAMMA,3,52.55,SPRING,STANDARD36826,P,2021-05-18,2021,5,2021-22,2021,Final_Report_2021_22.pdf,LM
18-May-21,LAMMA,4,6.2,SPRING,STANDARD36826,P,2021-05-18,2021,5,2021-22,2021,Final_Report_2021_22.pdf,LM
18-May-21,LAMMA,2,11.87,SPRING,STANDARD36826,S,2021-05-18,2021,5,2021-22,2021,Final_Report_2021_22.pdf,LM
18-May-21,LAMMA,3,22.28,SPRING,STANDARD36826,S,2021-05-18,2021,5,2021-22,2021,Final_Report_2021_22.pdf,LM
20-May-21,NW LANTAU,2,1.96,SPRING,STANDARD138716,P,2021-05-20,2021,5,2021-22,2021,Final_Report_2021_22.pdf,NWL
20-May-21,NW LANTAU,3,23.66,SPRING,STANDARD138716,P,2021-05-20,2021,5,2021-22,2021,Final_Report_2021_22.pdf,NWL
20-May-21,NW LANTAU,2,2.34,SPRING,STANDARD138716,S,2021-05-20,2021,5,2021-22,2021,Final_Report_2021_22.pdf,NWL
20-May-21,NW LANTAU,3,7.74,SPRING,STANDARD138716,S,2021-05-20,2021,5,2021-22,2021,Final_Report_2021_22.pdf,NWL
20-May-21,W LANTAU,3,10.91,SPRING,STANDARD138716,P,2021-05-20,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
20-May-21,W LANTAU,3,9.8,SPRING,STANDARD138716,S,2021-05-20,2021,5,2021-22,2021,Final_Report_2021_22.pdf,WL
20-May-21,SW LANTAU,2,6.74,SPRING,STANDARD138716,S,2021-05-20,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
20-May-21,SW LANTAU,3,2.8,SPRING,STANDARD138716,S,2021-05-20,2021,5,2021-22,2021,Final_Report_2021_22.pdf,SWL
24-May-21,PO TOI,1,24.55,SPRING,STANDARD138716,P,2021-05-24,2021,5,2021-22,2021,Final_Report_2021_22.pdf,PT
24-May-21,PO TOI,2,50.36,SPRING,STANDARD138716,P,2021-05-24,2021,5,2021-22,2021,Final_Report_2021_22.pdf,PT
24-May-21,PO TOI,3,16.27,SPRING,STANDARD138716,P,2021-05-24,2021,5,2021-22,2021,Final_Report_2021_22.pdf,PT
24-May-21,PO TOI,2,6.54,SPRING,STANDARD138716,S,2021-05-24,2021,5,2021-22,2021,Final_Report_2021_22.pdf,PT
24-May-21,PO TOI,3,3.2,SPRING,STANDARD138716,S,2021-05-24,2021,5,2021-22,2021,Final_Report_2021_22.pdf,PT
25-May-21,DEEP BAY,1,0.9,SPRING,STANDARD36826,P,2021-05-25,2021,5,2021-22,2021,Final_Report_2021_22.pdf,DB
25-May-21,DEEP BAY,2,7.2,SPRING,STANDARD36826,P,2021-05-25,2021,5,2021-22,2021,Final_Report_2021_22.pdf,DB
25-May-21,DEEP BAY,1,2.77,SPRING,STANDARD36826,S,2021-05-25,2021,5,2021-22,2021,Final_Report_2021_22.pdf,DB
25-May-21,DEEP BAY,2,7.63,SPRING,STANDARD36826,S,2021-05-25,2021,5,2021-22,2021,Final_Report_2021_22.pdf,DB
25-May-21,NE LANTAU,1,4.9,SPRING,STANDARD36826,P,2021-05-25,2021,5,2021-22,2021,Final_Report_2021_22.pdf,NEL
25-May-21,NE LANTAU,2,16.15,SPRING,STANDARD36826,P,2021-05-25,2021,5,2021-22,2021,Final_Report_2021_22.pdf,NEL
25-May-21,NE LANTAU,1,6.7,SPRING,STANDARD36826,S,2021-05-25,2021,5,2021-22,2021,Final_Report_2021_22.pdf,NEL
25-May-21,NE LANTAU,2,5.25,SPRING,STANDARD36826,S,2021-05-25,2021,5,2021-22,2021,Final_Report_2021_22.pdf,NEL
3-Jun-21,SW LANTAU,2,19.83,SUMMER,STANDARD138716,P,2021-06-03,2021,6,2021-22,2021,Final_Report_2021_22.pdf,SWL
