"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM1","2022-08-11","1","Surface Water","1.2","0.056","4.1","72","4.9","450","1500","0.093","0.01","0.008","7.9","2.1","29.2","1.9","0.86","3.9","27.4","0.16","0.16","0.26","0.03","8.8","0.002","1.1"
"Eastern Buffer","EM1","2022-08-11","1","Middle Water","1.2","0.078","3.2","76","5.1","480","3300","0.092","0.009","0.008","7.9","2.3","29.5","1.9","0.86","5.6","27.6","0.18","0.13","0.23","0.03","8.5","0.003","1.2"
"Eastern Buffer","EM1","2022-08-11","1","Bottom Water","0.9","0.066","2.9","75","5","210","1200","0.077","0.007","0.007","7.9","2.6","29.7","1.9","0.84","9","27.6","0.15","0.17","0.25","0.03","10.8","0.003","2"
"Eastern Buffer","EM1","2022-09-17","1","Surface Water","0.7","0.14","3.1","82","5.3","47","180","0.13","0.023","0.016","7.3","1.2","31.9","2.4","0.99","2.7","28.9","0.29","0.31","0.46","0.08","17.6","0.002","0.8"
"Eastern Buffer","EM1","2022-09-17","1","Middle Water","0.3","0.11","3.7","74","4.8","100","360","0.11","0.021","0.016","7.4","1.3","32.4","2.4","0.88","2.3","28.3","0.24","0.32","0.45","0.09","15.8","0.001","1"
"Eastern Buffer","EM1","2022-09-17","1","Bottom Water","<0.1","0.068","4.1","70","4.6","81","220","0.076","0.019","0.014","7.3","1.6","32.9","2.4","0.83","5","27.6","0.16","0.22","0.32","0.08","40.1","<0.001","1"
"Eastern Buffer","EM1","2022-10-03","1","Surface Water","<0.1","0.15","0.6","66","4.3","9","63","0.15","0.027","0.02","7.9","0.8","31.9","2.6","1.2","3.4","28.8","0.33","0.4","0.58","0.09","4.1","0.007","1.9"
"Eastern Buffer","EM1","2022-10-03","1","Middle Water","<0.1","0.11","0.8","76","4.9","480","1100","0.11","0.024","0.018","8","<0.2","32.2","2.6","1.1","1.2","28.5","0.24","0.2","0.33","0.07","4.1","0.006","0.8"
"Eastern Buffer","EM1","2022-10-03","1","Bottom Water","0.2","0.095","0.8","79","5.2","600","700","0.11","0.022","0.011","8","0.7","32.4","2.6","1","5.4","28.5","0.23","0.18","0.31","0.07","4.1","0.005","1"
"Eastern Buffer","EM1","2022-11-07","1","Surface Water","0.6","0.015","1","75","5.3","38","100","0.12","0.022","0.016","7.2","<0.2","33.1","2.3","1.4","2.2","23.3","0.16","0.78","0.92","0.08","42.8","<0.001","0.7"
"Eastern Buffer","EM1","2022-11-07","1","Middle Water","0.5","0.018","0.9","89","6.3","150","390","0.18","0.021","0.021","7.2","<0.2","33.1","2.3","1.4","3.4","23.1","0.22","0.82","1.02","0.08","44","<0.001","0.8"
"Eastern Buffer","EM1","2022-11-07","1","Bottom Water","0.3","0.011","0.7","88","6.2","100","210","0.093","0.021","<0.002","7.2","0.4","33.1","2.3","1.5","2.8","23","0.13","0.26","0.37","0.06","65.1","<0.001","0.7"
"Eastern Buffer","EM1","2022-12-03","1","Surface Water","<0.1","0.078","0.5","88","6.2","130","280","0.066","0.011","0.015","8.1","0.6","32.5","2.2","0.55","5.2","23","0.16","0.17","0.25","0.07","4.1","0.003","1.2"
"Eastern Buffer","EM1","2022-12-03","1","Middle Water","<0.1","0.072","0.7","84","6","210","350","0.053","0.011","0.014","8.1","0.3","32.7","2.2","0.49","9.6","22.9","0.14","0.13","0.19","0.06","4.1","0.003","1.6"
"Eastern Buffer","EM1","2022-12-03","1","Bottom Water","<0.1","0.065","0.7","86","6.1","60","280","0.045","0.007","0.014","8.1","0.3","32.8","2.2","0.56","12","22.9","0.12","0.84","0.89","0.05","4.2","0.003","2"
"Eastern Buffer","EM2","2022-01-07","1","Surface Water","0.1","0.05","1","80","5.9","12","22","0.061","0.024","0.015","7.6","0.7","33.7","2.2","0.54","3.7","20","0.14","0.39","0.48","0.03","6.3","<0.001","0.7"
"Eastern Buffer","EM2","2022-01-07","1","Middle Water","<0.1","0.031","0.9","91","6.8","5","18","0.041","0.016","0.01","7.6","0.6","33.9","2.2","0.45","7.2","20.2","0.09","0.63","0.69","0.03","9.1","<0.001","0.8"
"Eastern Buffer","EM2","2022-01-07","1","Bottom Water","<0.1","0.026","0.6","91","6.8","16","23","0.045","0.018","0.012","7.6","0.9","33.8","2.2","0.49","12","20.1","0.09","0.65","0.71","0.04","12","<0.001","1.6"
"Eastern Buffer","EM2","2022-02-12","1","Surface Water","0.7","0.026","1.2","82","6.5","10","17","<0.002","0.004","<0.002","7.5","<0.2","32.9","3.5","0.76","2","16.9","0.03","0.11","0.12","0.02","4","<0.001","<0.5"
"Eastern Buffer","EM2","2022-02-12","1","Middle Water","0.6","0.025","0.6","91","7.2","32","56","<0.002","<0.002","0.014","7.5","0.3","33","3.5","0.76","0.9","17","0.03","0.22","0.22","0.03","5.6","<0.001","<0.5"
"Eastern Buffer","EM2","2022-02-12","1","Bottom Water","0.6","0.023","0.7","93","7.4","5","13","<0.002","0.003","<0.002","7.5","<0.2","33.1","3.5","0.72","1.9","17.1","0.03","0.32","0.33","0.02","5.6","<0.001","<0.5"
"Eastern Buffer","EM2","2022-03-25","1","Surface Water","2.3","0.14","1.3","91","6.9","810","2500","0.008","0.007","<0.002","7.6","<0.2","32","6.2","0.47","2.6","19.7","0.16","0.46","0.48","0.04","4.8","0.002","1"
"Eastern Buffer","EM2","2022-03-25","1","Middle Water","1.9","0.049","0.4","95","7.2","150","470","<0.002","<0.002","<0.002","7.6","<0.2","32.1","6.2","0.4","3","19.8","0.05","0.4","0.4","0.03","4.9","<0.001","0.5"
"Eastern Buffer","EM2","2022-03-25","1","Bottom Water","1.6","0.052","<0.2","95","7.1","43","110","<0.002","<0.002","<0.002","7.6","<0.2","32.3","6.2","0.42","2.2","19.9","0.06","0.41","0.41","<0.02","5.1","<0.001","<0.5"
"Eastern Buffer","EM2","2022-04-02","1","Surface Water","0.5","0.066","0.7","84","6.3","1","7","<0.002","<0.002","0.003","7.7","0.4","32.1","1.6","0.56","2","20","0.07","1","1","0.03","6.7","<0.001","<0.5"
"Eastern Buffer","EM2","2022-04-02","1","Middle Water","0.4","0.05","0.7","91","6.8","5","8","<0.002","<0.002","<0.002","7.7","0.7","32.2","1.6","0.47","5.4","20.1","0.05","0.63","0.63","0.04","6.5","<0.001","<0.5"
"Eastern Buffer","EM2","2022-04-02","1","Bottom Water","0.5","0.055","0.5","92","6.9","2","6","<0.002","<0.002","<0.002","7.7","0.6","32.2","1.6","0.46","6.7","20.1","0.06","0.63","0.63","0.03","8.1","<0.001","2"
"Eastern Buffer","EM2","2022-05-18","1","Surface Water","0.4","0.031","0.9","82","5.7","12","30","0.056","<0.002","0.005","8.1","<0.2","32.6","2.5","0.39","3.4","24.4","0.09","0.33","0.39","0.03","9.9","0.002","0.5"
"Eastern Buffer","EM2","2022-05-18","1","Middle Water","0.3","0.029","1.3","90","6.3","11","26","0.051","0.002","0.005","8.1","<0.2","32.7","2.5","0.39","12","24.4","0.08","0.65","0.7","0.04","7","0.002","1.7"
"Eastern Buffer","EM2","2022-05-18","1","Bottom Water","2","0.036","1.4","89","6.2","6","22","0.054","<0.002","0.005","8.1","<0.2","32.8","2.5","0.42","1.4","24.4","0.09","0.81","0.87","<0.02","8.1","0.002","0.6"
"Eastern Buffer","EM2","2022-06-17","1","Surface Water","0.1","0.038","13","87","5.9","120","240","0.11","0.039","0.005","8","2.3","31.7","3.5","0.38","4.2","25.9","0.19","0.14","0.29","0.03","6.2","0.002","1.2"
"Eastern Buffer","EM2","2022-06-17","1","Middle Water","<0.1","0.023","5","69","4.7","86","130","0.006","0.02","0.003","7.9","2","34","3.5","0.53","5.6","24.5","0.05","0.1","0.13","0.03","7","<0.001","0.9"
"Eastern Buffer","EM2","2022-06-17","1","Bottom Water","<0.1","0.006","2.3","69","4.7","16","32","0.039","0.037","0.007","7.9","0.8","34","3.5","0.65","5.6","24.5","0.08","0.12","0.2","0.03","8.7","<0.001","0.7"
"Eastern Buffer","EM2","2022-07-08","1","Surface Water","0.2","0.16","2.5","84","6.8","820","1800","0.45","0.033","0.016","7.8","0.7","26.6","2.3","2.6","4.2","27.4","0.64","0.21","0.69","0.04","7.5","0.005","1"
"Eastern Buffer","EM2","2022-07-08","1","Middle Water","<0.1","0.027","0.9","45","3.1","520","1300","0.21","0.031","0.014","7.7","0.4","32.4","2.3","1.3","4","25.8","0.27","0.27","0.51","0.03","7.6","<0.001","0.8"
"Eastern Buffer","EM2","2022-07-08","1","Bottom Water","<0.1","0.009","0.3","39","2.7","190","320","0.19","0.017","0.014","7.7","0.3","33.7","2.3","1.4","4.4","24.6","0.22","0.09","0.3","0.03","9.9","<0.001","1"
"Eastern Buffer","EM2","2022-08-11","1","Surface Water","1.2","0.07","3.7","70","4.7","580","2100","0.09","0.008","0.006","7.9","1.1","29.4","2.1","0.81","3.6","27.5","0.17","0.11","0.21","0.04","7.3","0.003","1.1"
"Eastern Buffer","EM2","2022-08-11","1","Middle Water","1","0.074","2.8","77","5.1","320","1100","0.078","0.007","0.006","7.9","1.8","29.7","2.1","0.8","3.4","27.7","0.16","0.14","0.23","0.02","7.6","0.003","0.9"
"Eastern Buffer","EM2","2022-08-11","1","Bottom Water","0.8","0.062","2.4","76","5.1","130","300","0.063","0.005","0.007","7.9","2.7","30.1","2.1","0.8","8.6","27.7","0.13","0.31","0.38","0.04","11.1","0.003","1.8"
"Eastern Buffer","EM2","2022-09-17","1","Surface Water","0.5","0.11","5.7","71","4.6","13","83","0.11","0.021","0.013","7.3","1.2","32","2.5","0.86","2.7","28.9","0.24","0.34","0.47","0.08","15.4","0.001","1"
"Eastern Buffer","EM2","2022-09-17","1","Middle Water","0.2","0.062","4.9","77","5","120","340","0.073","0.018","<0.002","7.4","1.8","32.8","2.5","0.78","2.8","27.9","0.15","0.3","0.39","0.07","20","<0.001","1"
"Eastern Buffer","EM2","2022-09-17","1","Bottom Water","<0.1","0.02","2.2","58","3.9","16","48","0.056","0.025","<0.002","7.3","1.9","33.4","2.5","1","5.8","26.5","0.1","0.43","0.51","0.08","50.4","<0.001","0.7"
"Eastern Buffer","EM2","2022-10-03","1","Surface Water","<0.1","0.096","1.1","71","4.6","70","150","0.11","0.019","0.006","8","0.4","32.1","2.2","1.1","4.1","28.8","0.23","0.29","0.42","0.08","4.1","0.005","1.1"
"Eastern Buffer","EM2","2022-10-03","1","Middle Water","<0.1","0.072","1","78","5.1","190","430","0.089","0.02","0.008","8","<0.2","32.5","2.2","0.92","4.8","28.4","0.18","0.39","0.5","0.08","4.3","0.004","1.1"
"Eastern Buffer","EM2","2022-10-03","1","Bottom Water","<0.1","0.046","0.7","83","5.4","150","390","0.063","0.017","0.008","8","1.1","32.8","2.2","0.84","4.6","28.4","0.13","0.19","0.27","0.07","4.1","0.003","0.6"
"Eastern Buffer","EM2","2022-11-07","1","Surface Water","0.4","0.017","1.2","88","6.3","12","22","0.18","0.018","0.019","7.2","<0.2","33.1","2.1","1.4","3.1","23.1","0.22","0.52","0.72","0.07","49.7","<0.001","0.6"
"Eastern Buffer","EM2","2022-11-07","1","Middle Water","0.3","0.01","0.9","90","6.4","100","160","0.17","0.017","0.02","7.2","0.8","33.1","2.1","1.5","9.7","22.9","0.2","0.34","0.53","0.07","75.2","<0.001","1.2"
"Eastern Buffer","EM2","2022-11-07","1","Bottom Water","0.4","0.013","0.5","90","6.4","94","150","0.14","0.017","0.02","7.2","1.2","33.1","2.1","1.5","15","22.9","0.17","0.21","0.37","0.07","221.2","<0.001","1.9"
"Eastern Buffer","EM2","2022-12-03","1","Surface Water","<0.1","0.085","0.9","84","6","160","330","0.078","0.014","0.017","8.1","<0.2","32.5","2.2","0.63","10","22.9","0.18","0.15","0.24","0.07","4.1","0.004","1.7"
"Eastern Buffer","EM2","2022-12-03","1","Middle Water","<0.1","0.068","0.7","86","6.1","77","130","0.047","0.008","0.015","8.1","<0.2","32.8","2.2","0.51","11","22.9","0.12","0.14","0.2","0.06","4.1","0.003","1.9"
"Eastern Buffer","EM2","2022-12-03","1","Bottom Water","<0.1","0.06","0.9","88","6.2","12","26","0.032","0.005","0.014","8.1","0.3","32.8","2.2","0.5","6.6","22.9","0.1","0.58","0.62","0.05","4.2","0.003","1"
"Eastern Buffer","EM3","2022-01-07","1","Surface Water","<0.1","0.019","0.6","97","7.1","<1","<1","0.01","0.004","0.005","7.6","0.5","34.1","3.7","0.25","2.6","20.3","0.03","0.58","0.59","0.02","8.4","<0.001","<0.5"
"Eastern Buffer","EM3","2022-01-07","1","Middle Water","<0.1","0.011","1","93","6.8","<1","<1","0.011","0.004","0.008","7.6","0.2","34","3.7","0.25","2.6","20.7","0.03","0.54","0.56","<0.02","6.3","<0.001","<0.5"
"Eastern Buffer","EM3","2022-01-07","1","Bottom Water","0.2","0.015","0.4","94","6.9","2","2","0.01","0.004","0.007","7.6","<0.2","34","3.7","0.26","4.2","20.5","0.03","0.61","0.62","0.02","8.3","<0.001","<0.5"
"Eastern Buffer","EM3","2022-02-12","1","Surface Water","0.5","0.019","0.7","97","7.7","<1","<1","<0.002","0.007","<0.002","7.4","0.2","32.9","4","0.74","1.4","17","0.03","1.6","1.61","0.05","7.1","<0.001","<0.5"
"Eastern Buffer","EM3","2022-02-12","1","Middle Water","0.6","0.023","0.6","93","7.4","<1","<1","<0.002","0.003","<0.002","7.5","<0.2","33","4","0.75","1.1","17","0.03","0.19","0.2","0.02","5.8","<0.001","<0.5"
"Eastern Buffer","EM3","2022-02-12","1","Bottom Water","0.6","0.022","0.7","93","7.4","<1","<1","<0.002","<0.002","<0.002","7.5","<0.2","33","4","0.75","1.1","16.9","0.03","0.47","0.47","0.03","5.6","<0.001","<0.5"
"Eastern Buffer","EM3","2022-04-02","1","Surface Water","0.5","0.046","0.5","86","6.5","1","1","<0.002","<0.002","0.002","7.6","0.8","32","2","0.47","3.5","19.8","0.05","0.85","0.85","0.03","8.2","<0.001","<0.5"
"Eastern Buffer","EM3","2022-04-02","1","Middle Water","0.5","0.054","0.4","92","6.9","1","1","<0.002","0.002","0.002","7.6","1.2","32.1","2","0.46","9.5","19.9","0.06","0.7","0.7","0.03","6.8","<0.001","1.1"
"Eastern Buffer","EM3","2022-04-02","1","Bottom Water","0.4","0.053","0.6","94","7.1","1","2","<0.002","<0.002","<0.002","7.7","0.8","32.1","2","0.46","3.1","19.9","0.06","0.69","0.69","0.03","7.6","<0.001","<0.5"
"Eastern Buffer","EM3","2022-05-18","1","Surface Water","6.6","0.025","1","83","5.8","<1","1","0.041","<0.002","0.003","8.1","0.9","32.7","3.1","0.3","11","24.3","0.07","0.4","0.44","0.02","9.6","0.001","1.6"
"Eastern Buffer","EM3","2022-05-18","1","Middle Water","2.1","0.019","1.1","91","6.3","<1","3","0.031","<0.002","0.004","8.1","0.9","32.7","3.1","0.32","10","24.4","0.05","0.43","0.46","0.02","7.1","0.001","1.6"
"Eastern Buffer","EM3","2022-05-18","1","Bottom Water","0.6","0.025","1.3","92","6.4","<1","<1","0.029","<0.002","0.004","8.1","0.6","32.8","3.1","0.3","3.6","24.4","0.06","0.28","0.31","0.03","7.3","0.001","0.8"
"Eastern Buffer","EM3","2022-06-17","1","Surface Water","0.5","0.047","18","89","6.1","9","17","0.043","0.019","0.003","8.1","2.6","32.4","2.9","0.15","4","25.8","0.11","0.19","0.25","0.03","6.7","0.003","1.2"
"Eastern Buffer","EM3","2022-06-17","1","Middle Water","<0.1","0.023","8.3","73","5","1","10","0.031","0.021","0.004","8","1.9","33.9","2.9","0.3","4.2","24.7","0.08","0.21","0.26","0.03","6.6","<0.001","0.7"
"Eastern Buffer","EM3","2022-06-17","1","Bottom Water","<0.1","0.008","1.8","72","4.9","1","1","<0.002","0.002","0.005","8","0.3","34.1","2.9","0.63","3.5","24.4","0.01","0.09","0.09","0.02","7.2","<0.001","<0.5"
"Eastern Buffer","EM3","2022-07-08","1","Surface Water","0.4","0.083","5.1","92","6.2","30","160","0.38","0.033","0.01","7.8","1.7","26.2","2.5","2","4.5","27.8","0.5","0.14","0.55","0.04","10.3","0.003","1.3"
"Eastern Buffer","EM3","2022-07-08","1","Middle Water","<0.1","0.02","1.2","50","3.4","190","460","0.2","0.027","0.012","7.8","0.5","32.4","2.5","1.2","4.1","26","0.25","0.07","0.3","0.03","7.3","<0.001","0.8"
"Eastern Buffer","EM3","2022-07-08","1","Bottom Water","<0.1","0.01","<0.2","37","2.6","63","160","0.16","0.005","0.013","7.7","0.3","34.1","2.5","1.3","3.2","23.9","0.18","0.15","0.32","0.06","8.3","<0.001","0.6"
"Eastern Buffer","EM3","2022-08-11","1","Surface Water","1.1","0.039","2.3","79","5.2","56","100","0.044","0.003","0.004","7.9","0.7","30","3.4","0.59","2.4","28","0.09","0.22","0.27","0.03","6.7","0.002","0.8"
"Eastern Buffer","EM3","2022-08-11","1","Middle Water","0.8","0.041","1.7","84","5.5","14","36","0.04","0.003","0.003","7.9","0.8","30.2","3.4","0.56","2","28.2","0.08","0.14","0.18","0.03","6.3","0.002","0.8"
"Eastern Buffer","EM3","2022-08-11","1","Bottom Water","0.9","0.03","1.7","81","5.3","22","67","0.04","0.003","0.004","7.9","1.2","30.3","3.4","0.63","2.7","28.1","0.07","0.15","0.19","0.05","7.5","0.001","0.6"
"Eastern Buffer","EM3","2022-09-17","1","Surface Water","0.4","0.099","6","76","4.9","30","120","0.1","0.018","0.012","7.4","0.7","32.1","2.8","0.71","2.8","29","0.22","0.39","0.51","0.08","12.2","0.001","1.1"
"Eastern Buffer","EM3","2022-09-17","1","Middle Water","0.2","0.051","5","87","5.7","32","110","0.058","0.01","<0.002","7.4","0.8","32.9","2.8","0.54","1.7","28.3","0.12","0.46","0.53","0.07","8.2","<0.001","<0.5"
"Eastern Buffer","EM3","2022-09-17","1","Bottom Water","<0.1","0.017","1","59","4","2","6","0.029","0.02","<0.002","7.3","1.6","33.7","2.8","0.93","1.2","25.7","0.07","0.13","0.18","0.06","17.3","<0.001","<0.5"
"Eastern Buffer","EM3","2022-10-03","1","Surface Water","0.1","0.086","0.9","70","4.6","18","88","0.094","0.022","0.006","8","<0.2","32.3","2.6","1","3.4","28.6","0.2","0.41","0.53","0.07","4.2","0.005","0.6"
"Eastern Buffer","EM3","2022-10-03","1","Middle Water","<0.1","0.038","1.3","86","5.6","16","63","0.056","0.014","0.008","8","0.4","32.8","2.6","0.78","2","28.4","0.11","0.23","0.3","0.06","4.2","0.002","0.5"
"Eastern Buffer","EM3","2022-10-03","1","Bottom Water","<0.1","0.016","1.1","90","5.8","6","25","0.026","0.014","0.013","8.1","<0.2","33","2.6","0.65","5.1","28.4","0.06","0.35","0.39","0.05","4.1","<0.001","1.5"
"Eastern Buffer","EM3","2022-11-07","1","Surface Water","0.4","<0.005","1.1","79","5.6","3","9","0.2","0.003","0.02","7.2","<0.2","32.6","2.3","1.4","3.5","22.5","0.21","0.16","0.36","0.06","57.5","<0.001","0.6"
"Eastern Buffer","EM3","2022-11-07","1","Middle Water","0.4","0.01","0.5","92","6.6","31","91","0.18","0.007","0.021","7.2","0.2","32.9","2.3","1.5","4","22.7","0.2","0.17","0.36","0.06","49.7","<0.001","0.6"
"Eastern Buffer","EM3","2022-11-07","1","Bottom Water","0.5","0.006","0.8","92","6.5","11","22","0.16","0.009","0.022","7.2","<0.2","33","2.3","1.5","0.8","22.8","0.18","0.18","0.35","0.06","63.5","<0.001","0.6"
"Eastern Buffer","EM3","2022-12-03","1","Surface Water","0.1","0.06","0.5","73","5.3","9","17","0.036","0.007","0.014","8","0.7","32.6","2.6","0.48","12","22.4","0.1","0.13","0.17","0.06","4.1","0.002","2.1"
"Eastern Buffer","EM3","2022-12-03","1","Middle Water","<0.1","0.062","0.9","87","6.2","17","28","0.033","0.006","0.014","8.1","<0.2","32.8","2.6","0.46","12","22.8","0.1","0.13","0.17","0.07","4.1","0.003","2.1"
"Eastern Buffer","EM3","2022-12-03","1","Bottom Water","<0.1","0.063","0.4","89","6.3","22","35","0.032","0.005","0.014","8.1","0.6","32.8","2.6","0.43","5.7","22.9","0.1","0.69","0.73","0.05","4.1","0.003","1"
"Eastern Buffer","ET1","2022-01-07","1","Surface Water","0.6","0.063","1.4","94","7","78","800","0.078","0.025","0.016","7.6","0.5","32.9","2.3","0.85","3.6","19.9","0.17","0.51","0.61","0.03","7.4","<0.001","0.8"
"Eastern Buffer","ET1","2022-01-07","1","Middle Water","0.6","0.05","1.7","78","5.8","90","460","0.071","0.024","0.016","7.6","0.7","33.4","2.3","0.72","4","20.2","0.15","0.66","0.76","0.03","6.3","<0.001","1.1"
"Eastern Buffer","ET1","2022-01-07","1","Bottom Water","0.3","0.059","1.8","76","5.7","180","560","0.07","0.024","0.016","7.6","0.4","33.5","2.3","0.66","4.3","20.1","0.15","0.68","0.77","0.03","6","<0.001","1.1"
"Eastern Buffer","ET1","2022-05-18","1","Surface Water","0.7","0.079","0.5","85","5.9","70","290","0.087","0.005","<0.002","8","0.7","31.8","2.6","0.74","8.5","24.7","0.17","0.42","0.51","0.04","10.3","0.004","0.6"
"Eastern Buffer","ET1","2022-05-18","1","Middle Water","0.6","0.072","0.4","73","5","320","760","0.089","0.006","0.006","8.1","0.3","32","2.6","0.67","10","24.7","0.17","0.46","0.56","0.04","7.1","0.003","1.2"
"Eastern Buffer","ET1","2022-05-18","1","Bottom Water","0.5","0.073","0.2","71","4.9","1800","3500","0.067","0.006","0.004","8.1","0.5","32.2","2.6","0.69","9.4","24.6","0.15","0.56","0.63","0.06","7.1","0.003","1"
"Eastern Buffer","ET1","2022-06-17","1","Surface Water","0.2","0.047","10","76","5.1","77","300","0.16","0.04","0.003","8","1.9","31.5","3.3","0.59","3.3","25.8","0.25","0.09","0.29","0.03","6.2","0.002","1.1"
"Eastern Buffer","ET1","2022-06-17","1","Middle Water","0.3","0.048","11","86","5.9","440","960","0.13","0.038","0.007","8","2.6","31.7","3.3","0.47","4.3","25.5","0.22","0.29","0.46","0.03","6.2","0.002","0.5"
"Eastern Buffer","ET1","2022-06-17","1","Bottom Water","0.6","0.031","9.1","78","5.3","690","1200","0.056","0.036","<0.002","8","2.5","32.5","3.3","0.46","3","25.2","0.12","0.23","0.32","0.03","6.3","0.001","<0.5"
"Eastern Buffer","ET1","2022-07-08","1","Surface Water","0.6","0.079","5.1","105","7.1","64","240","0.46","0.03","0.016","7.8","2.2","25.9","1.9","2.4","3.2","28","0.57","0.19","0.68","0.04","17.1","0.003","1.3"
"Eastern Buffer","ET1","2022-07-08","1","Middle Water","0.7","0.081","5.8","71","4.8","400","2100","0.44","0.031","0.017","7.8","3.3","26.6","1.9","3.5","3.4","27.4","0.55","0.19","0.66","0.04","6.8","0.003","0.9"
"Eastern Buffer","ET1","2022-07-08","1","Bottom Water","0.4","0.079","3.3","66","4.5","1100","2300","0.37","0.033","0.018","7.8","2.8","27.7","1.9","2","5.1","27","0.48","0.15","0.55","0.05","7","0.002","1.6"
"Eastern Buffer","ET1","2022-09-17","1","Surface Water","0.7","0.08","7.7","76","4.9","56","1100","0.15","0.019","<0.002","7.3","3.4","31.3","2.4","0.79","2","29.3","0.25","0.4","0.57","0.08","14.7","0.001","0.9"
"Eastern Buffer","ET1","2022-09-17","1","Middle Water","0.5","0.092","7.3","76","4.9","250","2200","0.13","0.02","0.011","7.3","2.4","31.8","2.4","0.87","2.6","28.7","0.24","0.33","0.48","0.13","16.7","0.001","1"
"Eastern Buffer","ET1","2022-09-17","1","Bottom Water","0.4","0.1","6.5","63","4.1","180","800","0.11","0.019","0.011","7.3","2.1","32.1","2.4","0.96","3","28.4","0.23","0.35","0.48","0.1","21.9","0.001","0.8"
"Eastern Buffer","ET1","2022-11-07","1","Surface Water","0.8","0.092","0.8","67","4.8","130","3600","0.16","0.023","0.024","7.2","1.2","32.5","2.6","3","1.8","23.2","0.28","0.21","0.39","0.08","20.7","<0.001","1"
